date,ADRESERVE$,MON$,M2,AFR$,year,ADB$,BONDTRADE,CHINAGDP,CF,CF$,CO,CO$,CPI,CPIZF,PIPC,PIG,PIBF,PCG,PI,PX,PM,DEP,DEPOSIT,EROC,EJAP,FFR,FA$,IBF,IBF$,IG,IG$,IPC,IPC$,CG,CG$,FIA,FIA$,GDP.x,GDP$,I,I$,J,J$,M,M$.x,TD,X,X$,GNP,GNP$,GDPSZ,GNPSZ,PGNP,PJ,PFIA,GDPMFG,GOVSUB$,GOVSURRP,IGDPJPN,IGDPUSA,IPXJAP,IPXUSA,IR,IRC,RMIBON,IRCUS,IRI,K90,NE.x,NF,NU,LOAN,TAXD$,TAXID$,PCF,PCO,NE.y,GDP.y,PDT,PGDP,POIL,POP,GDPPERCA,GNPPERCA,PSTOCK,PWM,KGDEBT$,RKGDBT,tariff,M$.y,RTAXCUM,SALES,STOCKTRADE,TECH,TISUB$,TMUIA$$,TB$,ULC,V90,WPI,WPX
2001-08-31,0.7,43816,6.38,113144,2001,21068119,10402890,NA,NA,NA,NA,NA,93.8,87.18,NA,NA,NA,NA,NA,NA,NA,NA,197850,34.615,121.61,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27671677,-374914515,NA,NA,NA,NA,3.25,3.62,3.51,3.36,7.585,24854028,9384,9896,5.17,14940132,NA,NA,NA,NA,NA,NA,NA,NA,25.67,NA,NA,NA,NA,70.91000000000001,3048535,0.2957269809236218,NA,NA,NA,590498484,1160036,0.82434833,NA,77.65,66220,NA,254797893.90636835,90.82,96.01934359
2001-09-30,1.15,44514,6.08,115200,2001,21423546,9624059,NA,NA,NA,NA,NA,93.59,87.05,NA,NA,NA,NA,NA,NA,NA,NA,198106,34.587,118.98,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27671677,-374914515,NA,NA,97.8,NA,2.75,3.12,3.17,2.64,7.543,24854028,9356,9875,5.26,14942088,NA,NA,NA,NA,NA,NA,NA,NA,25.54,NA,NA,NA,NA,72.58,3048535,0.2957269809236218,NA,NA,NA,541659944,654575,0.82434833,NA,77.65,41900,NA,249576725.7079301,90.51,96.01934359
2001-10-31,4.61,44453,5.78,116223,2001,21311324,12234006,6.026601808923007,263619,179850,1319807,1277883,94.79,87.86,87.72,72.12,81.56,80.78,80.31,116.89,93.01,403092,197418,34.549,121.28,2.49,-442,403873,329386,201741,145486,115692,101487,563576,455230,48783,41995,2584319,2679374,717656,576359,-20852,-13244,1236043,1149613,2831427,1157454,1352909,2633102,2721369,0.07339201094525338,0.07059819440626998,103.35220587732643,63.5142911950892,86.08531660619478,679043,27671677,-374914515,88.96378154,58.49340213580901,NA,97.6,2.5,NA,NA,2.16,7.523,24854028,9362,9889,5.33,14833707,NA,NA,68.22,96.82347494747337,9393,2584319,275.13243905035665,103.68,20.48,22387.035,NA,NA,NA,70.89,3048535,0.2957269809236218,23876.675,1149613,2.076931541309989,587573208,986744,0.82434833,NA,77.65,67192,NA,248435422.30956668,89.53,96.01934359
2001-11-30,1.7,45725,5.04,121165,2001,21369541,10953426,NA,NA,NA,NA,NA,94.72,87.82,NA,NA,NA,NA,NA,NA,NA,NA,197894,34.496,122.31,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27671677,-374914515,NA,NA,NA,NA,2.25,2.45,2.49,1.87,7.393,24854028,9395,9919,5.28,14764141,NA,NA,NA,NA,NA,NA,NA,NA,18.94,NA,NA,NA,NA,69.76,3048535,0.2957269809236218,NA,NA,NA,584115257,1857508,0.82434833,NA,77.65,82087,NA,245848500.24632084,88.34,96.01934359
2001-12-31,1.45,50259,4.6,122211,2001,21701912,8804598,NA,NA,NA,NA,NA,94.28,87.5,NA,NA,NA,NA,NA,NA,NA,NA,201362,34.695,127.36,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27671677,-374914515,NA,NA,NA,NA,2.125,2.41,2.39,1.69,7.377,24854028,9422,9941,5.22,15067541,NA,NA,NA,NA,NA,NA,NA,NA,18.6,NA,NA,NA,NA,75.8,3048535,0.2957269809236218,NA,NA,NA,566214555,3010881,0.82434833,NA,77.65,67958,NA,249826901.21156058,87.55,96.01934359
2002-01-31,-6.4,51236,3.79,123629,2002,21606390,10795701,4.996389754503306,282937,182955,1323526,1290698,94.39,88.16,87.05,74.47,82.51,98.47,81.45,117.03,92.53,408117,201922,35.022,132.66,1.73,2467,452820,373624,141799,105594,46277,40286,462661,455572,76961,65579,2398266,2580550,637831,519504,-69420,-58721,1186270,1097707,2632393,1100769,1288249,2475227,2646129,-0.07199304729795354,-0.05995779882435242,106.90449805209785,84.5880149812734,85.21069112927326,579434,37909129,-357074996,89.12287388,59.199353034723146,97,97.6,2.125,2.3,2.3,1.65,7.325,26660329,9447,9959,5.14,14970293,35321134,67663833,64.66,97.51965582844613,9428,2398266,254.37696224013575,107.6,19.48,22417.77,NA,NA,NA,108.21000000000001,3165760,0.2913182154771636,19058.429,1097707,1.7362036499721691,599166290,3337920,0.848810434,5179052.911256212,76.21,87168,NA,238438164.88367668,87.97,100.7448858
2002-01-31,-6.4,51236,3.79,123629,2002,21606390,10795701,4.996389754503306,282937,182955,1323526,1290698,94.39,88.16,87.05,74.47,82.51,98.47,81.45,117.03,92.53,408117,201922,35.022,132.66,1.73,2467,452820,373624,141799,105594,46277,40286,462661,455572,76961,65579,2398266,2580550,637831,519504,-69420,-58721,1186270,1097707,2632393,1100769,1288249,2475227,2646129,-0.07199304729795354,-0.05995779882435242,106.90449805209785,84.5880149812734,85.21069112927326,579434,37909129,-357074996,89.12287388,59.199353034723146,97,97.6,2.125,2.11,1.93,1.65,7.325,26660329,9447,9959,5.14,14970293,35321134,67663833,64.66,97.51965582844613,9428,2398266,254.37696224013575,107.6,19.48,22417.77,NA,NA,NA,108.21000000000001,3165760,0.2913182154771636,19058.429,1097707,1.7362036499721691,599166290,3337920,0.848810434,5179052.911256212,76.21,87168,NA,238438164.88367668,87.97,100.7448858
2002-02-28,8.87,52193,4.32,125020,2002,21561235,6321608,NA,NA,NA,NA,NA,95.89,89.35,NA,NA,NA,NA,NA,NA,NA,NA,202783,35.066,133.52,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,NA,NA,2.125,2.3,2.28,1.72,7.325,26660329,9420,9928,5.12,14858113,26258249,18617887,NA,NA,NA,NA,NA,NA,20.29,NA,NA,NA,NA,102.53,3165760,0.2913182154771636,NA,NA,NA,493683705,1222272,0.848810434,5179052.911256212,76.21,56224,NA,237035920.61837476,88.25,100.7448858
2002-03-31,3.42,52447,4.31,128029,2002,21683242,8729836,NA,NA,NA,NA,NA,93.8,87.75,NA,NA,NA,NA,NA,NA,NA,NA,203222,35.018,131.2,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,95.6,NA,2.125,2.3,2.27,1.79,7.325,26660329,9416,9929,5.16,14732237,39393997,64564304,NA,NA,NA,NA,NA,NA,23.69,NA,NA,NA,NA,71.1,3165760,0.2913182154771636,NA,NA,NA,655762510,2772202,0.848810434,5179052.911256212,76.21,53641,NA,226706155.0283944,89.4,100.7448858
2002-04-30,3.01,52198,4.5,132933,2002,21807765,8055448,5.547389222467128,275719,175808,1320831,1285051,95.01,88.66,86.85,73.02,81.55,80.93,80.45,115.05,93.91,411832,202159,34.913,131.07,1.75,-9722,464158,378535,167469,122283,60327,52391,505181,408825,61321,52312,2538134,2585960,687673,553209,-8197,-2254,1350608,1268306,2778505,1246080,1433627,2599455,2638272,0.058320469872816444,0.05018852816327553,101.49327455178106,27.49786507258753,85.30845876616495,664238,37909129,-357074996,89.7780658,59.771403828037926,NA,98,2.125,2.36,2.27,1.71,7.325,26660329,9440,9935,4.98,14731300,34525202,54192355,63.76,97.29109931550668,9448,2538134,268.64246401354785,101.88,25.65,22443.73,NA,NA,NA,71.98,3165760,0.2913182154771636,21621.928,1268306,1.7047879612648684,647148948,2461936,0.848810434,5179052.911256212,76.21,46546,NA,221266373.57594895,90.15,100.7448858
2002-05-31,3.84,51528,4.3,139821,2002,21918805,9129016,NA,NA,NA,NA,NA,94.81,88.52,NA,NA,NA,NA,NA,NA,NA,NA,201540,34.459,126.48,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,NA,NA,2.125,2.36,2.22,1.73,7.325,26660329,9451,9951,5.02,14655321,147875021,77422199,NA,NA,NA,NA,NA,NA,25.43,NA,NA,NA,NA,72.76,3165760,0.2913182154771636,NA,NA,NA,659014147,1666380,0.848810434,5179052.911256212,76.21,61006,NA,226098800.82481557,89.84,100.7448858
2002-06-30,4.59,52938,3.65,148242,2002,21973716,10465116,NA,NA,NA,NA,NA,94.8,88.5,NA,NA,NA,NA,NA,NA,NA,NA,204044,33.988,123.6,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,95.4,NA,1.875,2.32,2.07,1.7,7.325,26660329,9454,9963,5.11,14675942,91651581,22498339,NA,NA,NA,NA,NA,NA,24.13,NA,NA,NA,NA,73.82,3165760,0.2913182154771636,NA,NA,NA,622631384,1327307,0.848810434,5179052.911256212,76.21,61878,NA,229969005.414902,89.75,100.7448858
2002-07-31,1.41,51597,3.21,155272,2002,22000516,11234579,5.939290871779281,279890,184688,1373961,1329302,94.08,88.03,87.7,73.07,82.13,83.16,80.91,114.93,91.63,416492,202795,33.404,118.07,1.73,-2025,505205,414901,159442,116507,59959,52582,504293,419386,64705,55239,2576634,2661948,721798,583990,32187,27826,1417136,1298560,2914190,1231495,1415316,2641339,2717187,0.015168623878802301,0.01611260821979992,102.87157384947558,86.45105166682201,85.37052777992427,692708,37909129,-357074996,90.06334483,60.313764277075435,NA,98.8,1.875,2.11,1.94,1.68,7.225,26660329,9468,9991,5.23,14573931,54949425,68017265,65.99,96.74961661939459,9462,2576634,272.3138871274572,103.31,25.77,22470.926,NA,NA,NA,74.01,3165760,0.2913182154771636,21682.254,1298560,1.6697152230162642,632789831,1581684,0.848810434,5179052.911256212,76.21,24079,NA,235878773.9849387,89.36,100.7448858
2002-08-31,3.87,52406,2.79,156438,2002,21882945,12048722,NA,NA,NA,NA,NA,93.66,87.68,NA,NA,NA,NA,NA,NA,NA,NA,202927,33.979,119.01,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,NA,NA,1.875,2.11,1.96,1.62,7.225,26660329,9474,10010,5.35,14596160,31430895,21187404,NA,NA,NA,NA,NA,NA,26.63,NA,NA,NA,NA,71.49000000000001,3165760,0.2913182154771636,NA,NA,NA,637635276,1357766,0.848810434,5179052.911256212,76.21,67465,NA,242702451.68104076,90.1,100.7448858
2002-09-30,2.67,51630,2.71,157034,2002,21864788,12045439,NA,NA,NA,NA,NA,93.98,87.92,NA,NA,NA,NA,NA,NA,NA,NA,202257,34.589,120.37,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,95,NA,1.875,2.11,1.95,1.63,7.225,26660329,9443,9974,5.32,14637033,65297282,63044985,NA,NA,NA,NA,NA,NA,28.34,NA,NA,NA,NA,73.02,3165760,0.2913182154771636,NA,NA,NA,627406424,1026598,0.848810434,5179052.911256212,76.21,34467,NA,244822473.15547243,90.94,100.7448858
2002-10-31,-0.41,51823,2.45,157628,2002,21709847,13857857,6.644808847001596,268205,179631,1359980,1324430,94.9,88.54,87.9,73.25,82.18,81.62,80.99,116.66,95.8,422064,202146,34.951,123.86,1.75,5736,489885,402605,178054,130425,104971,92265,578166,471887,73561,62976,2745023,2802453,772044,625295,-3542,-10723,1375132,1317428,2963266,1310944,1529361,2818584,2865429,0.06535231623893809,0.06710422251744286,101.66200475132194,302.7385657820441,85.61058169410421,768723,37909129,-357074996,90.29699235,60.74950066956226,NA,98.6,1.875,NA,NA,1.58,7.225,26660329,9451,9981,5.31,14546943,40293487,23267882,66.98,97.38599097045545,9479,2745023,289.58993564722016,102.09,27.55,22502.57,NA,NA,NA,71.73,3165760,0.2913182154771636,23537.932,1317428,1.7866579425972424,671519105,1670499,0.848810434,5179052.911256212,76.21,52939,NA,241301597.8995425,91.47,100.7448858
2002-11-30,2.53,52591,2.79,159128,2002,21892661,14839284,NA,NA,NA,NA,NA,94.76,88.46,NA,NA,NA,NA,NA,NA,NA,NA,203735,34.71,122.55,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,NA,NA,1.625,1.86,1.79,1.23,7.1,26660329,9480,10002,5.22,14553896,33051369,66129184,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,NA,70.86,3165760,0.2913182154771636,NA,NA,NA,657969278,1878515,0.848810434,5179052.911256212,76.21,96855,NA,251720504.3681072,91.07,100.7448858
2002-12-31,1.93,54916,2.73,161656,2002,22093880,16876431,NA,NA,NA,NA,NA,94.48,88.14,NA,NA,NA,NA,NA,NA,NA,NA,205733,34.848,122.27,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37909129,-357074996,NA,NA,NA,NA,1.625,1.86,1.61,1.19,7.1,26660329,9506,10011,5.04,14760107,50914262,28033309,NA,NA,NA,NA,NA,NA,28.52,NA,NA,NA,NA,77.83,3165760,0.2913182154771636,NA,NA,NA,665419941,1570873,0.848810434,5179052.911256212,76.21,73216,NA,245906381.06528744,91.61,100.7448858
2003-01-31,5.49,57310,2.84,164840,2003,22115882,15390363,5.667230371665274,288256,185538,1340182,1305926,94.82,88.46,89.05,77.55,84.54,99.88,83.69,115.75,96.13,426782,205973,34.607,118.65,1.24,673,473851,400592,134304,104151,44108,39279,476274,475702,131905,112142,2522316,2652671,650079,544022,5652,-1742,1328243,1276774,2762360,1226736,1419999,2654221,2764813,-0.08113119635063167,-0.058314032861890935,104.16664625892116,-30.820948336871908,85.01724726128653,654462,39957102,-267667017,90.37373351,61.364289975458,94.6,99.7,1.625,1.54,1.3,1.17,4.08,28545411,9524,10028,5.03,14724833,36207193,60767806,64.37,97.44392925736952,9513,2522316,265.14411857458214,105.17,31.23086957,22530.466,NA,NA,4890,142.66,3512071,0.31229076741503786,20030.215,1276774,1.5688144495423624,676210135,2102160,0.858007491,5148823.045783139,80.48,27637,NA,243533509.36523706,91.92,117.654255
2003-01-31,5.49,57310,2.84,164840,2003,22115882,15390363,5.667230371665274,288256,185538,1340182,1305926,94.82,88.46,89.05,77.55,84.54,99.88,83.69,115.75,96.13,426782,205973,34.607,118.65,1.24,673,473851,400592,134304,104151,44108,39279,476274,475702,131905,112142,2522316,2652671,650079,544022,5652,-1742,1328243,1276774,2762360,1226736,1419999,2654221,2764813,-0.08113119635063167,-0.058314032861890935,104.16664625892116,-30.820948336871908,85.01724726128653,654462,39957102,-267667017,90.37373351,61.364289975458,94.6,99.7,1.625,1.4,1.02,1.17,4.08,28545411,9524,10028,5.03,14724833,36207193,60767806,64.37,97.44392925736952,9513,2522316,265.14411857458214,105.17,31.23086957,22530.466,NA,NA,4890,142.66,3512071,0.31229076741503786,20030.215,1276774,1.5688144495423624,676210135,2102160,0.858007491,5148823.045783139,80.48,27637,NA,243533509.36523706,91.92,117.654255
2003-02-28,-1.19,55461,2.49,166334,2003,22085961,11837947,NA,NA,NA,NA,NA,93.72,87.72,NA,NA,NA,NA,NA,NA,NA,NA,206841,34.787,119.27,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,NA,NA,1.625,1.54,1.26,1.17,4.015,28545411,9500,10019,5.17,14675003,27894231,19354680,NA,NA,NA,NA,NA,NA,32.6485,NA,NA,NA,4585.72,75.32,3512071,0.31229076741503786,NA,NA,NA,558223297,963644,0.858007491,5148823.045783139,80.48,54298,NA,241347038.11830917,93.17,117.654255
2003-03-31,2,55182,2.21,168635,2003,22098927,16493012,NA,NA,NA,NA,NA,93.59,87.58,NA,NA,NA,NA,NA,NA,NA,NA,206291,34.723,118.54,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,94.4,NA,1.625,1.54,1.2,1.13,3.917,28545411,9514,10023,5.08,14607984,26723734,60923879,NA,NA,NA,NA,NA,NA,30.33904762,NA,NA,NA,4449.2,72.2,3512071,0.31229076741503786,NA,NA,NA,680040585,954541,0.858007491,5148823.045783139,80.48,71251,NA,257337540.6622892,93.98,117.654255
2003-04-30,2.67,55432,2.15,170635,2003,22558590,21531979,6.182507410503915,284326,183780,1294098,1260885,94.77,88.51,88.26,75.18,82.92,81.73,81.99,115.69,94.3,429977,206383,34.824,119.79,1.26,2678,439646,364548,154481,116134,56807,50136,479547,391928,96183,81938,2508933,2573103,647406,530818,53791,56789,1407524,1327315,2765937,1276000,1476218,2605116,2655041,-0.005305837967962777,-0.018500720173640402,101.91642138008442,105.57342306333773,85.1896904858447,689723,39957102,-267667017,90.9390491,62.07413666894557,NA,99.5,1.625,1.54,1.19,1.13,3.664,28545411,9535,10028,4.92,14651866,26632032,55965258,64.64,97.43350194498407,9533,2508933,263.18399244728835,102.56,25.10818182,22547.204,NA,NA,4449.61,72.41000000000001,3512071,0.31229076741503786,21672.348,1327315,1.6327961335478016,664313836,1180126,0.858007491,5148823.045783139,80.48,49151,NA,262802035.77567008,92.57,117.654255
2003-05-31,3.39,56100,2.62,175229,2003,22817768,24410841,NA,NA,NA,NA,NA,94.39,88.19,NA,NA,NA,NA,NA,NA,NA,NA,206701,34.716,117.26,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,NA,NA,1.625,1.53,1.18,1.07,3.664,28545411,9523,10022,4.98,14663973,115480322,76329375,NA,NA,NA,NA,NA,NA,25.75045455,NA,NA,NA,4319.44,74.71000000000001,3512071,0.31229076741503786,NA,NA,NA,656146425,985831,0.858007491,5148823.045783139,80.48,69246,NA,262361546.9167699,91.67,117.654255
2003-06-30,3.41,57949,2.91,176686,2003,23005465,21811108,NA,NA,NA,NA,NA,93.77,87.7,NA,NA,NA,NA,NA,NA,NA,NA,208398,34.623,118.26,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,94.2,NA,1.375,1.53,1.16,0.92,3.598,28545411,9542,10054,5.09,14868329,156452413,20489205,NA,NA,NA,NA,NA,NA,27.54571429,NA,NA,NA,4869.95,73.08,3512071,0.31229076741503786,NA,NA,NA,664018298,2018128,0.858007491,5148823.045783139,80.48,55661,NA,255229389.09326985,91.5,117.654255
2003-07-31,6.05,58357,3.33,182208,2003,23233505,18936417,6.70591700235616,293888,194603,1456132,1396341,93.28,87.32,88.13,75.31,83.18,84.1,82.18,115.42,96.27,434029,210316,34.416,118.69,1.01,-4949,500020,415928,159564,120174,59318,52274,524647,441240,60115,51029,2715941,2755213,715967,588376,-72678,-66278,1446776,1392771,2913275,1380753,1593702,2776056,2806242,0.08250838105282206,0.06561703970187892,101.08736999541796,91.19403395800654,84.88563586459287,729939,39957102,-267667017,91.29017812,63.47031811261482,NA,99.8,1.375,1.4,1.03,0.9,3.55,28545411,9593,10115,5.16,14771022,34390388,61778858,66.22,95.89384753580032,9597,2715941,282.99895800771077,101.45,28.39826087,22564.109,NA,NA,5287.12,74.85,3512071,0.31229076741503786,19103.536,1392771,1.3716207474164812,699958350,2940538,0.858007491,5148823.045783139,80.48,55510,NA,253015282.6566941,91.57,117.654255
2003-08-31,5.48,59906,4.38,185669,2003,23465741,14250326,NA,NA,NA,NA,NA,93.14,87.26,NA,NA,NA,NA,NA,NA,NA,NA,211453,34.335,118.83,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,NA,NA,1.375,1.4,1.02,0.95,3.525,28545411,9613,10142,5.21,14801179,37530016,23335719,NA,NA,NA,NA,NA,NA,29.82571429,NA,NA,NA,5446.94,74.49000000000001,3512071,0.31229076741503786,NA,NA,NA,699572341,2084876,0.858007491,5148823.045783139,80.48,80381,NA,254152947.48819634,92.07,117.654255
2003-09-30,7.7,60808,4.86,190576,2003,24271788,11898067,NA,NA,NA,NA,NA,93.27,87.37,NA,NA,NA,NA,NA,NA,NA,NA,212276,33.996,115.19,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,93.8,NA,1.375,1.4,1.02,0.94,3.497,28545411,9584,10094,5.05,14911220,80867981,63132923,NA,NA,NA,NA,NA,NA,27.09818182,NA,NA,NA,5679.8,74.82,3512071,0.31229076741503786,NA,NA,NA,712850287,1725712,0.858007491,5148823.045783139,80.48,69231,NA,247729911.65154994,91.54,117.654255
2003-10-31,9.13,61518,5.53,196609,2003,24526434,16876377,7.556319829748423,280748,189573,1432652,1381802,94,87.92,89.77,76.49,84.3,82.96,83.35,114.34,98.68,440421,212823,33.896,109.58,1.01,-6137,559019,471241,181575,138885,99228,89078,558330,463206,90168,77019,2944232,2943042,838902,699204,29976,23771,1594357,1573374,3131167,1538278,1758860,3034400,3020061,0.08405594966900974,0.09306152325457412,99.5274518850514,79.30010675206832,85.41722118711738,859989,39957102,-267667017,92.30029066,64.57841926516508,NA,100.8,1.375,NA,NA,0.92,3.435,28545411,9612,10109,4.92,14878227,45667565,27058065,67.52,96.45063839648428,9650,2944232,305.1017616580311,99.96,29.59043478,22589.258,NA,NA,5939.88,73.44000000000001,3512071,0.31229076741503786,21976.665,1573374,1.3967858246036862,769105568,2273857,0.858007491,5148823.045783139,80.48,87081,NA,243962722.99950296,91.47,117.654255
2003-11-30,9.55,62236,5.47,202833,2003,24646909,13626899,NA,NA,NA,NA,NA,94.1,87.98,NA,NA,NA,NA,NA,NA,NA,NA,214092,34.05,109.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,NA,NA,1.375,1.4,1.02,0.93,3.435,28545411,9654,10131,4.71,15019093,37368979,64376459,NA,NA,NA,NA,NA,NA,28.772,NA,NA,NA,5951.52,74.02,3512071,0.31229076741503786,NA,NA,NA,740517833,1676394,0.858007491,5148823.045783139,80.48,62401,NA,252479934.4679738,92.14,117.654255
2003-12-31,10.25,65528,5.4,206632,2003,24215308,16560643,NA,NA,NA,NA,NA,93.91,87.87,NA,NA,NA,NA,NA,NA,NA,NA,216797,34.058,107.94,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957102,-267667017,NA,NA,NA,NA,1.375,1.4,1.03,0.9,3.429,28545411,9683,10148,4.58,15328300,61509965,32529172,NA,NA,NA,NA,NA,NA,29.83130435,NA,NA,NA,5853.3,84.38,3512071,0.31229076741503786,NA,NA,NA,797276961,1427430,0.858007491,5148823.045783139,80.48,43423,NA,267053127.55939108,93.05,117.654255
2004-01-31,14.8,67622,6.37,214926,2004,24303929,11415562,6.563920346583568,296936,194928,1440202,1403692,95.17,88.81,92.35,83.88,88.27,101.71,87.85,115.63,100.8,446241,219354,33.687,106.51,1,-15588,571015,504010,123463,103563,30019,27724,483516,491768,134351,114806,2697156,2807395,723181,635297,-12309,-17013,1581477,1594127,2929401,1463993,1692850,2831507,2922201,-0.08391865858397028,-0.0668642894806222,103.2030293409128,138.21593955642214,85.4522854314445,727980,40677115,-317646843,92.95426385,65.40637986567766,94.7,103,1.375,1.4,1.01,0.88,3.429,30668273,9697,10157,4.53,15505791,37405870,59941055,65.65,97.4649389460645,9699,2697156,278.08598824621095,104.09,31.14363636,22613.014,NA,NA,6236.42,150.99,3878450,0.32429466151512154,18353.052,1594127,1.1512917101335087,704670852,1826601,0.869522452,5650902.927721558,89.96,54781,NA,259618922.36503074,94.18,143.0015293
2004-01-31,14.8,67622,6.37,214926,2004,24303929,11415562,6.563920346583568,296936,194928,1440202,1403692,95.17,88.81,92.35,83.88,88.27,101.71,87.85,115.63,100.8,446241,219354,33.687,106.51,1,-15588,571015,504010,123463,103563,30019,27724,483516,491768,134351,114806,2697156,2807395,723181,635297,-12309,-17013,1581477,1594127,2929401,1463993,1692850,2831507,2922201,-0.08391865858397028,-0.0668642894806222,103.2030293409128,138.21593955642214,85.4522854314445,727980,40677115,-317646843,92.95426385,65.40637986567766,94.7,103,1.375,1.52,1.14,0.88,3.429,30668273,9697,10157,4.53,15505791,37405870,59941055,65.65,97.4649389460645,9699,2697156,278.08598824621095,104.09,31.14363636,22613.014,NA,NA,6236.42,150.99,3878450,0.32429466151512154,18353.052,1594127,1.1512917101335087,704670852,1826601,0.869522452,5650902.927721558,89.96,54781,NA,259618922.36503074,94.18,143.0015293
2004-02-29,8.23,67814,6.61,224803,2004,25143755,11834798,NA,NA,NA,NA,NA,93.49,87.73,NA,NA,NA,NA,NA,NA,NA,NA,221237,33.227,106.55,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40677115,-317646843,NA,NA,NA,NA,1.375,1.4,0.98,0.93,3.429,30668273,9686,10154,4.61,15557517,44920828,26341640,NA,NA,NA,NA,NA,NA,30.866,NA,NA,NA,6514.45,77.51,3878450,0.32429466151512154,NA,NA,NA,743569641,3177051,0.869522452,5650902.927721558,89.96,15174,NA,270775925.7092282,95.23,143.0015293
